indicatorId,geoUnit,year,type,subtype,value
25057,IRN,2016,Source,Data sources,UIS Education Survey
25057,IRN,2017,Data Status,Data reporting,NA
25057,IRN,2017,Source,Data sources,UIS Education Survey
25057,IRN,2018,Data Status,Data reporting,NA
25057,IRN,2018,Source,Data sources,UIS Education Survey
25057,IRN,2019,Data Status,Data reporting,NA
25057,IRN,2019,Source,Data sources,UIS Education Survey
25057,IRN,2020,Data Status,Data reporting,NA
25057,IRN,2020,Source,Data sources,UIS Education Survey
25057,IRN,2021,Data Status,Data reporting,NA
25057,IRN,2021,Source,Data sources,UIS Education Survey
25057,IRN,2022,Data Status,Data reporting,NA
25057,IRN,2022,Source,Data sources,UIS Education Survey
25057,IRQ,2000,Data Status,Data reporting,NA
25057,IRQ,2000,Source,Data sources,UIS Education Survey
25057,IRQ,2002,Data Status,Data reporting,NA
25057,IRQ,2002,Source,Data sources,UIS Education Survey
25057,IRQ,2004,Data Status,Data reporting,NA
25057,IRQ,2004,Source,Data sources,UIS Education Survey
25057,IRQ,2005,Data Status,Data reporting,NA
25057,IRQ,2005,Source,Data sources,UIS Education Survey
25057,ISL,2000,Data Status,Data reporting,NA
25057,ISL,2000,Source,Data sources,UIS Education Survey
25057,ISL,2001,Data Status,Data reporting,NA
25057,ISL,2001,Source,Data sources,UIS Education Survey
25057,ISL,2002,Data Status,Data reporting,NA
25057,ISL,2002,Source,Data sources,UIS Education Survey
25057,ISL,2003,Data Status,Data reporting,NA
25057,ISL,2003,Source,Data sources,UIS Education Survey
25057,ISL,2004,Data Status,Data reporting,NA
25057,ISL,2004,Source,Data sources,UIS Education Survey
25057,ISL,2005,Data Status,Data reporting,NA
25057,ISL,2005,Source,Data sources,UIS Education Survey
25057,ISL,2006,Data Status,Data reporting,NA
25057,ISL,2006,Source,Data sources,UIS Education Survey
25057,ISL,2007,Data Status,Data reporting,NA
25057,ISL,2007,Source,Data sources,UIS Education Survey
25057,ISL,2008,Data Status,Data reporting,NA
25057,ISL,2008,Source,Data sources,UIS Education Survey
25057,ISL,2009,Data Status,Data reporting,NA
25057,ISL,2009,Source,Data sources,UIS Education Survey
25057,ISL,2010,Data Status,Data reporting,NA
25057,ISL,2010,Source,Data sources,UIS Education Survey
25057,ISL,2011,Data Status,Data reporting,NA
25057,ISL,2011,Source,Data sources,UIS Education Survey
25057,ISL,2012,Data Status,Data reporting,NA
25057,ISL,2012,Source,Data sources,UIS Education Survey
25057,ISL,2013,Data Status,Data reporting,NA
25057,ISL,2013,Source,Data sources,UIS Education Survey
25057,ISL,2014,Data Status,Data reporting,NA
25057,ISL,2014,Source,Data sources,UIS Education Survey
25057,ISL,2015,Data Status,Data reporting,NA
25057,ISL,2015,Source,Data sources,UIS Education Survey
25057,ISL,2016,Data Status,Data reporting,NA
25057,ISL,2016,Source,Data sources,UIS Education Survey
25057,ISL,2017,Data Status,Data reporting,NA
25057,ISL,2017,Source,Data sources,UIS Education Survey
25057,ISL,2018,Data Status,Data reporting,NA
25057,ISL,2018,Source,Data sources,UIS Education Survey
25057,ISL,2019,Data Status,Data reporting,NA
25057,ISL,2019,Source,Data sources,UIS Education Survey
25057,ISL,2020,Data Status,Data reporting,NA
25057,ISL,2020,Source,Data sources,UIS Education Survey
25057,ISL,2021,Data Status,Data reporting,NA
25057,ISL,2021,Source,Data sources,UIS Education Survey
25057,ISL,2022,Data Status,Data reporting,NA
25057,ISL,2022,Source,Data sources,UIS Education Survey
25057,ISL,2023,Source,Data sources,UIS Education Survey
25057,ISR,2000,Data Status,Data reporting,NA
25057,ISR,2000,Source,Data sources,UIS Education Survey
25057,ISR,2001,Data Status,Data reporting,NA
25057,ISR,2001,Source,Data sources,UIS Education Survey
25057,ISR,2002,Data Status,Data reporting,NA
25057,ISR,2002,Source,Data sources,UIS Education Survey
25057,ISR,2003,Data Status,Data reporting,NA
25057,ISR,2003,Source,Data sources,UIS Education Survey
25057,ISR,2004,Data Status,Data reporting,NA
25057,ISR,2004,Source,Data sources,UIS Education Survey
25057,ISR,2005,Data Status,Data reporting,NA
25057,ISR,2005,Source,Data sources,UIS Education Survey
25057,ISR,2006,Data Status,Data reporting,NA
25057,ISR,2006,Source,Data sources,UIS Education Survey
25057,ISR,2007,Data Status,Data reporting,NA
25057,ISR,2007,Source,Data sources,UIS Education Survey
25057,ISR,2008,Data Status,Data reporting,NA
25057,ISR,2008,Source,Data sources,UIS Education Survey
25057,ISR,2009,Data Status,Data reporting,NA
25057,ISR,2009,Source,Data sources,UIS Education Survey
25057,ISR,2010,Data Status,Data reporting,NA
25057,ISR,2010,Source,Data sources,UIS Education Survey
25057,ISR,2011,Data Status,Data reporting,NA
25057,ISR,2011,Source,Data sources,UIS Education Survey
25057,ISR,2012,Data Status,Data reporting,NA
25057,ISR,2012,Source,Data sources,UIS Education Survey
25057,ISR,2013,Data Status,Data reporting,NA
25057,ISR,2013,Source,Data sources,UIS Education Survey
25057,ISR,2014,Data Status,Data reporting,NA
25057,ISR,2014,Source,Data sources,UIS Education Survey
25057,ISR,2015,Data Status,Data reporting,NA
25057,ISR,2015,Source,Data sources,UIS Education Survey
25057,ISR,2016,Data Status,Data reporting,NA
25057,ISR,2016,Source,Data sources,UIS Education Survey
25057,ISR,2017,Data Status,Data reporting,NA
25057,ISR,2017,Source,Data sources,UIS Education Survey
25057,ISR,2018,Data Status,Data reporting,NA
25057,ISR,2018,Source,Data sources,UIS Education Survey
25057,ISR,2019,Data Status,Data reporting,NA
25057,ISR,2019,Source,Data sources,UIS Education Survey
25057,ISR,2020,Data Status,Data reporting,NA
25057,ISR,2020,Source,Data sources,UIS Education Survey
25057,ISR,2021,Data Status,Data reporting,NA
25057,ISR,2021,Source,Data sources,UIS Education Survey
25057,ISR,2022,Data Status,Data reporting,NA
25057,ISR,2022,Source,Data sources,UIS Education Survey
25057,ISR,2023,Source,Data sources,UIS Education Survey
25057,ITA,2000,Data Status,Data reporting,NA
25057,ITA,2000,Source,Data sources,UIS Education Survey
25057,ITA,2001,Data Status,Data reporting,NA
25057,ITA,2001,Source,Data sources,UIS Education Survey
25057,ITA,2002,Data Status,Data reporting,NA
25057,ITA,2002,Source,Data sources,UIS Education Survey
25057,ITA,2003,Data Status,Data reporting,NA
25057,ITA,2003,Source,Data sources,UIS Education Survey
25057,ITA,2004,Data Status,Data reporting,NA
25057,ITA,2004,Source,Data sources,UIS Education Survey
25057,ITA,2005,Data Status,Data reporting,NA
25057,ITA,2005,Source,Data sources,UIS Education Survey
25057,ITA,2006,Data Status,Data reporting,NA
25057,ITA,2006,Source,Data sources,UIS Education Survey
25057,ITA,2007,Data Status,Data reporting,NA
25057,ITA,2007,Source,Data sources,UIS Education Survey
25057,ITA,2008,Data Status,Data reporting,NA
25057,ITA,2008,Source,Data sources,UIS Education Survey
25057,ITA,2009,Data Status,Data reporting,NA
25057,ITA,2009,Source,Data sources,UIS Education Survey
25057,ITA,2010,Data Status,Data reporting,NA
25057,ITA,2010,Source,Data sources,UIS Education Survey
25057,ITA,2011,Data Status,Data reporting,NA
25057,ITA,2011,Source,Data sources,UIS Education Survey
25057,ITA,2012,Data Status,Data reporting,NA
25057,ITA,2012,Source,Data sources,UIS Education Survey
25057,ITA,2013,Data Status,Data reporting,NA
25057,ITA,2013,Source,Data sources,UIS Education Survey
25057,ITA,2014,Data Status,Data reporting,NA
25057,ITA,2014,Source,Data sources,UIS Education Survey
25057,ITA,2015,Data Status,Data reporting,NA
25057,ITA,2015,Source,Data sources,UIS Education Survey
25057,ITA,2016,Data Status,Data reporting,NA
25057,ITA,2016,Source,Data sources,UIS Education Survey
25057,ITA,2017,Data Status,Data reporting,NA
25057,ITA,2017,Source,Data sources,UIS Education Survey
25057,ITA,2018,Data Status,Data reporting,NA
25057,ITA,2018,Source,Data sources,UIS Education Survey
25057,ITA,2019,Data Status,Data reporting,NA
25057,ITA,2019,Source,Data sources,UIS Education Survey
25057,ITA,2020,Data Status,Data reporting,NA
25057,ITA,2020,Source,Data sources,UIS Education Survey
25057,ITA,2021,Data Status,Data reporting,NA
25057,ITA,2021,Source,Data sources,UIS Education Survey
25057,ITA,2022,Data Status,Data reporting,NA
25057,ITA,2022,Source,Data sources,UIS Education Survey
25057,ITA,2023,Data Status,Data reporting,NA
25057,ITA,2023,Source,Data sources,UIS Education Survey
25057,JAM,2000,Data Status,Data reporting,NA
25057,JAM,2000,Source,Data sources,UIS Education Survey
25057,JAM,2001,Data Status,Data reporting,NA
25057,JAM,2001,Source,Data sources,UIS Education Survey
25057,JAM,2002,Data Status,Data reporting,NA
25057,JAM,2002,Source,Data sources,UIS Education Survey
25057,JAM,2008,Data Status,Data reporting,NA
25057,JAM,2008,Source,Data sources,UIS Education Survey
25057,JAM,2009,Data Status,Data reporting,NA
25057,JAM,2009,Source,Data sources,UIS Education Survey
25057,JAM,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JAM,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JAM,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JAM,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JAM,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2000,Data Status,Data reporting,NA
25057,JOR,2000,Source,Data sources,UIS Education Survey
25057,JOR,2002,Data Status,Data reporting,NA
25057,JOR,2002,Source,Data sources,UIS Education Survey
25057,JOR,2003,Data Status,Data reporting,NA
25057,JOR,2003,Source,Data sources,UIS Education Survey
25057,JOR,2004,Data Status,Data reporting,NA
25057,JOR,2004,Source,Data sources,UIS Education Survey
25057,JOR,2005,Data Status,Data reporting,NA
25057,JOR,2005,Source,Data sources,UIS Education Survey
25057,JOR,2006,Data Status,Data reporting,NA
25057,JOR,2006,Source,Data sources,UIS Education Survey
25057,JOR,2007,Data Status,Data reporting,NA
25057,JOR,2007,Source,Data sources,UIS Education Survey
25057,JOR,2008,Data Status,Data reporting,NA
25057,JOR,2008,Source,Data sources,UIS Education Survey
25057,JOR,2009,Data Status,Data reporting,NA
25057,JOR,2009,Source,Data sources,UIS Education Survey
25057,JOR,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JOR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,JPN,2013,Data Status,Data reporting,NA
25057,JPN,2013,Source,Data sources,UIS Education Survey
25057,JPN,2014,Data Status,Data reporting,NA
25057,JPN,2014,Source,Data sources,UIS Education Survey
25057,JPN,2015,Data Status,Data reporting,NA
25057,JPN,2015,Source,Data sources,UIS Education Survey
25057,JPN,2016,Data Status,Data reporting,NA
25057,JPN,2016,Source,Data sources,UIS Education Survey
25057,JPN,2017,Data Status,Data reporting,NA
25057,JPN,2017,Source,Data sources,UIS Education Survey
25057,JPN,2018,Data Status,Data reporting,NA
25057,JPN,2018,Source,Data sources,UIS Education Survey
25057,JPN,2019,Data Status,Data reporting,NA
25057,JPN,2019,Source,Data sources,UIS Education Survey
25057,JPN,2020,Data Status,Data reporting,NA
25057,JPN,2020,Source,Data sources,UIS Education Survey
25057,JPN,2021,Data Status,Data reporting,NA
25057,JPN,2021,Source,Data sources,UIS Education Survey
25057,JPN,2022,Data Status,Data reporting,NA
25057,JPN,2022,Source,Data sources,UIS Education Survey
25057,JPN,2023,Source,Data sources,UIS Education Survey
25057,KAZ,2000,Data Status,Data reporting,NA
25057,KAZ,2000,Source,Data sources,UIS Education Survey
25057,KAZ,2006,Data Status,Data reporting,NA
25057,KAZ,2006,Source,Data sources,UIS Education Survey
25057,KAZ,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KAZ,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KAZ,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KAZ,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KAZ,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KAZ,2025,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KEN,2000,Data Status,Data reporting,NA
25057,KEN,2000,Source,Data sources,UIS Education Survey
25057,KEN,2001,Data Status,Data reporting,NA
25057,KEN,2001,Source,Data sources,UIS Education Survey
25057,KEN,2002,Data Status,Data reporting,NA
25057,KEN,2002,Source,Data sources,UIS Education Survey
25057,KEN,2004,Data Status,Data reporting,NA
25057,KEN,2004,Source,Data sources,UIS Education Survey
25057,KEN,2005,Data Status,Data reporting,NA
25057,KEN,2005,Source,Data sources,UIS Education Survey
25057,KEN,2009,Data Status,Data reporting,NA
25057,KEN,2009,Source,Data sources,UIS Education Survey
25057,KEN,2015,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KEN,2016,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KEN,2017,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KEN,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KEN,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KGZ,2000,Data Status,Data reporting,NA
25057,KGZ,2000,Source,Data sources,UIS Education Survey
25057,KGZ,2001,Data Status,Data reporting,NA
25057,KGZ,2001,Source,Data sources,UIS Education Survey
25057,KGZ,2002,Data Status,Data reporting,NA
25057,KGZ,2002,Source,Data sources,UIS Education Survey
25057,KGZ,2003,Data Status,Data reporting,NA
25057,KGZ,2003,Source,Data sources,UIS Education Survey
25057,KGZ,2004,Data Status,Data reporting,NA
25057,KGZ,2004,Source,Data sources,UIS Education Survey
25057,KGZ,2005,Data Status,Data reporting,NA
25057,KGZ,2005,Source,Data sources,UIS Education Survey
25057,KGZ,2006,Data Status,Data reporting,NA
25057,KGZ,2006,Source,Data sources,UIS Education Survey
25057,KGZ,2007,Data Status,Data reporting,NA
25057,KGZ,2007,Source,Data sources,UIS Education Survey
25057,KGZ,2008,Data Status,Data reporting,NA
25057,KGZ,2008,Source,Data sources,UIS Education Survey
25057,KGZ,2009,Data Status,Data reporting,NA
25057,KGZ,2009,Source,Data sources,UIS Education Survey
25057,KGZ,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KGZ,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KGZ,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KGZ,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KGZ,2025,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KHM,2000,Data Status,Data reporting,NA
25057,KHM,2000,Source,Data sources,UIS Education Survey
25057,KHM,2001,Data Status,Data reporting,NA
25057,KHM,2001,Source,Data sources,UIS Education Survey
25057,KHM,2002,Data Status,Data reporting,NA
25057,KHM,2002,Source,Data sources,UIS Education Survey
25057,KHM,2004,Data Status,Data reporting,NA
25057,KHM,2004,Source,Data sources,UIS Education Survey
25057,KHM,2005,Data Status,Data reporting,NA
25057,KHM,2005,Source,Data sources,UIS Education Survey
25057,KHM,2006,Data Status,Data reporting,NA
25057,KHM,2006,Source,Data sources,UIS Education Survey
25057,KHM,2007,Data Status,Data reporting,NA
25057,KHM,2007,Source,Data sources,UIS Education Survey
25057,KHM,2008,Data Status,Data reporting,NA
25057,KHM,2008,Source,Data sources,UIS Education Survey
25057,KHM,2009,Data Status,Data reporting,NA
25057,KHM,2009,Source,Data sources,UIS Education Survey
25057,KHM,2010,Data Status,Data reporting,NA
25057,KHM,2010,Source,Data sources,UIS Education Survey
25057,KHM,2011,Source,Data sources,"Source: UIS Dynamic Template based on Education Statistics and Indicators 2010 - 2011, Ministry of Education of Cambodia"
25057,KHM,2015,Source,Data sources,Source: UIS Dynamic Template based on Education Statistics and Indicators 2014 - 2015
25057,KHM,2017,Source,Data sources,Source: UIS Dynamic Template based on Education Statistics and Indicators 2016 - 2017
25057,KHM,2018,Source,Data sources,"Source: UIS Dynamic Template based on Public Education Statistics and Indicators 2017 - 2018;
Private Education Statistics and Indicators 2017 - 2018;"
25057,KHM,2019,Source,Data sources,"Source: UIS Dynamic Template based on Public Education Statistics and Indicators 2018 - 2019;
Private Education Statistics and Indicators 2018 - 2019"
25057,KHM,2020,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KHM,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KHM,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KHM,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KHM,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,KIR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KNA,2008,Data Status,Data reporting,NA
25057,KNA,2008,Source,Data sources,UIS Education Survey
25057,KNA,2014,Data Status,Data reporting,NA
25057,KNA,2014,Source,Data sources,UIS Education Survey
25057,KNA,2015,Source,Data sources,Source: UIS Dynamic Template based on
25057,KOR,2000,Data Status,Data reporting,NA
25057,KOR,2000,Source,Data sources,UIS Education Survey
25057,KOR,2001,Data Status,Data reporting,NA
25057,KOR,2001,Source,Data sources,UIS Education Survey
25057,KOR,2002,Data Status,Data reporting,NA
25057,KOR,2002,Source,Data sources,UIS Education Survey
25057,KOR,2003,Data Status,Data reporting,NA
25057,KOR,2003,Source,Data sources,UIS Education Survey
25057,KOR,2004,Data Status,Data reporting,NA
25057,KOR,2004,Source,Data sources,UIS Education Survey
25057,KOR,2005,Data Status,Data reporting,NA
25057,KOR,2005,Source,Data sources,UIS Education Survey
25057,KOR,2006,Data Status,Data reporting,NA
25057,KOR,2006,Source,Data sources,UIS Education Survey
25057,KOR,2007,Data Status,Data reporting,NA
25057,KOR,2007,Source,Data sources,UIS Education Survey
25057,KOR,2008,Data Status,Data reporting,NA
25057,KOR,2008,Source,Data sources,UIS Education Survey
25057,KOR,2009,Data Status,Data reporting,NA
25057,KOR,2009,Source,Data sources,UIS Education Survey
25057,KOR,2010,Data Status,Data reporting,NA
25057,KOR,2010,Source,Data sources,UIS Education Survey
25057,KOR,2011,Data Status,Data reporting,NA
25057,KOR,2011,Source,Data sources,UIS Education Survey
25057,KOR,2012,Data Status,Data reporting,NA
25057,KOR,2012,Source,Data sources,UIS Education Survey
25057,KOR,2013,Data Status,Data reporting,NA
25057,KOR,2013,Source,Data sources,UIS Education Survey
25057,KOR,2014,Data Status,Data reporting,NA
25057,KOR,2014,Source,Data sources,UIS Education Survey
25057,KOR,2015,Data Status,Data reporting,NA
25057,KOR,2015,Source,Data sources,UIS Education Survey
25057,KOR,2016,Data Status,Data reporting,NA
25057,KOR,2016,Source,Data sources,UIS Education Survey
25057,KOR,2017,Data Status,Data reporting,NA
25057,KOR,2017,Source,Data sources,UIS Education Survey
25057,KOR,2018,Data Status,Data reporting,NA
25057,KOR,2018,Source,Data sources,UIS Education Survey
25057,KOR,2019,Data Status,Data reporting,NA
25057,KOR,2019,Source,Data sources,UIS Education Survey
25057,KOR,2020,Data Status,Data reporting,NA
25057,KOR,2020,Source,Data sources,UIS Education Survey
25057,KOR,2021,Data Status,Data reporting,NA
25057,KOR,2021,Source,Data sources,UIS Education Survey
25057,KOR,2022,Data Status,Data reporting,NA
25057,KOR,2022,Source,Data sources,UIS Education Survey
25057,KOR,2023,Source,Data sources,UIS Education Survey
25057,KWT,2001,Data Status,Data reporting,NA
25057,KWT,2001,Source,Data sources,UIS Education Survey
25057,KWT,2002,Data Status,Data reporting,NA
25057,KWT,2002,Source,Data sources,UIS Education Survey
25057,KWT,2003,Data Status,Data reporting,NA
25057,KWT,2003,Source,Data sources,UIS Education Survey
25057,KWT,2004,Data Status,Data reporting,NA
25057,KWT,2004,Source,Data sources,UIS Education Survey
25057,KWT,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,KWT,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2000,Data Status,Data reporting,NA
25057,LAO,2000,Source,Data sources,UIS Education Survey
25057,LAO,2001,Data Status,Data reporting,NA
25057,LAO,2001,Source,Data sources,UIS Education Survey
25057,LAO,2002,Data Status,Data reporting,NA
25057,LAO,2002,Source,Data sources,UIS Education Survey
25057,LAO,2003,Data Status,Data reporting,NA
25057,LAO,2003,Source,Data sources,UIS Education Survey
25057,LAO,2004,Data Status,Data reporting,NA
25057,LAO,2004,Source,Data sources,UIS Education Survey
25057,LAO,2005,Data Status,Data reporting,NA
25057,LAO,2005,Source,Data sources,UIS Education Survey
25057,LAO,2006,Data Status,Data reporting,NA
25057,LAO,2006,Source,Data sources,UIS Education Survey
25057,LAO,2007,Data Status,Data reporting,NA
25057,LAO,2007,Source,Data sources,UIS Education Survey
25057,LAO,2008,Data Status,Data reporting,NA
25057,LAO,2008,Source,Data sources,UIS Education Survey
25057,LAO,2009,Data Status,Data reporting,NA
25057,LAO,2009,Source,Data sources,UIS Education Survey
25057,LAO,2010,Data Status,Data reporting,NA
25057,LAO,2010,Source,Data sources,UIS Education Survey
25057,LAO,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LAO,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,LAO,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,LAO,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,LAO,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,LBN,2000,Data Status,Data reporting,NA
25057,LBN,2000,Source,Data sources,UIS Education Survey
25057,LBN,2001,Data Status,Data reporting,NA
25057,LBN,2001,Source,Data sources,UIS Education Survey
25057,LBN,2002,Data Status,Data reporting,NA
25057,LBN,2002,Source,Data sources,UIS Education Survey
25057,LBN,2003,Data Status,Data reporting,NA
25057,LBN,2003,Source,Data sources,UIS Education Survey
25057,LBN,2004,Data Status,Data reporting,NA
25057,LBN,2004,Source,Data sources,UIS Education Survey
25057,LBN,2005,Data Status,Data reporting,NA
25057,LBN,2005,Source,Data sources,UIS Education Survey
25057,LBN,2006,Data Status,Data reporting,NA
25057,LBN,2006,Source,Data sources,UIS Education Survey
25057,LBN,2007,Data Status,Data reporting,NA
25057,LBN,2007,Source,Data sources,UIS Education Survey
25057,LBN,2008,Data Status,Data reporting,NA
25057,LBN,2008,Source,Data sources,UIS Education Survey
25057,LBN,2009,Data Status,Data reporting,NA
25057,LBN,2009,Source,Data sources,UIS Education Survey
25057,LBN,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2014,Data Status,Data reporting,NA
25057,LBN,2014,Source,Data sources,UIS Education Survey
25057,LBN,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBN,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,LBR,2000,Data Status,Data reporting,NA
25057,LBR,2000,Source,Data sources,UIS Education Survey
25057,LBR,2010,Source,Data sources,Source: UIS Dynamic Template based on
25057,LBR,2012,Source,Data sources,Source: UIS Dynamic Template based on
25057,LBY,2000,Data Status,Data reporting,NA
25057,LBY,2000,Source,Data sources,UIS Education Survey
25057,LBY,2001,Data Status,Data reporting,NA
25057,LBY,2001,Source,Data sources,UIS Education Survey
25057,LBY,2002,Data Status,Data reporting,NA
25057,LBY,2002,Source,Data sources,UIS Education Survey
25057,LBY,2003,Data Status,Data reporting,NA
25057,LBY,2003,Source,Data sources,UIS Education Survey
25057,LCA,2004,Data Status,Data reporting,NA
