indicatorId,geoUnit,year,type,subtype,value
CR.MOD.2.M,CHN,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CHN,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CIV,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CMR,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COD,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COG,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COL,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,COM,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CRI,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CUB,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CYP,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,CZE,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DEU,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2013,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2014,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2015,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2016,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2017,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2018,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2019,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2020,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2021,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2022,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2023,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DJI,2024,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2000,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2001,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2002,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2003,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2004,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2005,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2006,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2007,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2008,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2009,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2010,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2011,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2012,Source,Data sources,GEMR modelled data; 17 February 2025
CR.MOD.2.M,DNK,2013,Source,Data sources,GEMR modelled data; 17 February 2025
