indicatorId,geoUnit,year,type,subtype,value
NERT.1.F.CP,AUT,2010,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2011,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2012,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2013,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2013,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2014,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2014,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2015,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2016,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2017,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2018,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2019,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2020,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2021,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2022,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2023,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2023,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2000,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2000,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2001,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2001,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2002,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2002,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2003,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2003,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2004,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2004,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2005,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2005,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2006,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2006,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2007,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2007,Source,Data sources,UIS Education Survey
