indicatorId,geoUnit,year,type,subtype,value
GER.1.M,IDN,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IDN,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.M,IDN,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.M,IDN,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.M,IDN,2025,Source,Data sources,Source: UIS Dynamic Template based on
GER.1.M,IND,2000,Source,Data sources,UIS Education Survey
GER.1.M,IND,2001,Source,Data sources,UIS Education Survey
GER.1.M,IND,2002,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2002,Source,Data sources,UIS Education Survey
GER.1.M,IND,2003,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2003,Source,Data sources,UIS Education Survey
GER.1.M,IND,2007,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2007,Source,Data sources,UIS Education Survey
GER.1.M,IND,2008,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2008,Source,Data sources,UIS Education Survey
GER.1.M,IND,2009,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2009,Source,Data sources,UIS Education Survey
GER.1.M,IND,2010,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2010,Source,Data sources,UIS Education Survey
GER.1.M,IND,2011,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2011,Source,Data sources,UIS Education Survey
GER.1.M,IND,2012,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2012,Source,Data sources,UIS Education Survey
GER.1.M,IND,2013,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2013,Source,Data sources,UIS Education Survey
GER.1.M,IND,2014,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2014,Source,Data sources,UIS Education Survey
GER.1.M,IND,2015,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2015,Source,Data sources,UIS Education Survey
GER.1.M,IND,2016,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2016,Source,Data sources,UIS Education Survey
GER.1.M,IND,2017,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,IND,2017,Source,Data sources,UIS Education Survey
GER.1.M,IND,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IND,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IND,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,IND,2021,Source,Data sources,Source: UIS Dynamic Template based on UDISE+ and NIOS (https://dashboard.udiseplus.gov.in/#/reportDashboard/sReport                              https://www.nios.ac.in/default.aspx)
GER.1.M,IND,2022,Source,Data sources,Source: UIS Dynamic Template based on UDISE+ and NIOS (https://dashboard.udiseplus.gov.in/#/reportDashboard/sReport                              https://www.nios.ac.in/default.aspx)
GER.1.M,IND,2023,Source,Data sources,Source: UIS Dynamic Template based on UDISE+ and NIOS (https://dashboard.udiseplus.gov.in/#/reportDashboard/sReport                              https://www.nios.ac.in/default.aspx)
GER.1.M,IND,2024,Source,Data sources,Source: UIS Dynamic Template based on UDISE+ and NIOS (https://dashboard.udiseplus.gov.in/#/reportDashboard/sReport                              https://www.nios.ac.in/default.aspx)
GER.1.M,IRL,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2000,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2001,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2001,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2002,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2002,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2003,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2003,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2004,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2005,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2006,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2007,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2008,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2009,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2010,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2011,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2012,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2013,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2013,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2014,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2014,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2015,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2016,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2017,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2018,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2019,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2020,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2021,Source,Data sources,UIS Education Survey
GER.1.M,IRL,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,IRL,2022,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2000,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2001,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2002,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2003,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2004,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2005,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2006,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2007,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2008,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2009,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2010,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2010,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2011,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2011,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2012,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2012,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2013,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2013,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2014,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2014,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2015,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2015,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2016,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2016,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2017,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2017,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2019,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2019,Source,Data sources,UIS Education Survey
GER.1.M,IRN,2020,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRN,2020,Source,Data sources,UIS Education Survey
GER.1.M,IRQ,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRQ,2000,Source,Data sources,UIS Education Survey
GER.1.M,IRQ,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRQ,2003,Source,Data sources,UIS Education Survey
GER.1.M,IRQ,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRQ,2004,Source,Data sources,UIS Education Survey
GER.1.M,IRQ,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,IRQ,2007,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2000,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2001,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2001,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2002,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2002,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2003,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2003,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2004,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2005,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2006,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2007,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2008,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2009,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2010,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2011,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2012,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2013,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2013,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2014,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2014,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2015,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2016,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2017,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2018,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2019,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2020,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2021,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ISL,2022,Source,Data sources,UIS Education Survey
GER.1.M,ISL,2023,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2000,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2000,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2001,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2001,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2002,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2002,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2003,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2003,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2004,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2004,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2005,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2005,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2006,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2006,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2007,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2007,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2008,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2008,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2009,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2009,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2010,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2010,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2011,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2011,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2012,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2012,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2013,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2013,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2014,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2014,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2015,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2015,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2016,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2016,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2017,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2017,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2018,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2018,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2019,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2019,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2020,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2020,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2021,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2021,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2022,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,ISR,2022,Source,Data sources,UIS Education Survey
GER.1.M,ISR,2023,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2000,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2001,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2001,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2002,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2002,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2003,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2003,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2004,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2005,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2006,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2007,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2008,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2009,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2010,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2011,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2012,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2013,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2013,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2014,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2014,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2015,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2016,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2017,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2018,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2019,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2020,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2021,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2022,Source,Data sources,UIS Education Survey
GER.1.M,ITA,2023,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.M,ITA,2023,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2000,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2001,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2002,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2003,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2004,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2005,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2007,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2008,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2009,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2013,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2013,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2017,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2017,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2018,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2018,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2019,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2019,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2020,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.M,JAM,2020,Source,Data sources,UIS Education Survey
GER.1.M,JAM,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JAM,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JOR,2002,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2002,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2003,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2003,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2004,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2004,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2005,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2005,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2006,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2006,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2007,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2007,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2008,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.M,JOR,2008,Source,Data sources,UIS Education Survey
GER.1.M,JOR,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JOR,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JOR,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.M,JOR,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
